	Data	Id	Label	Median	Signif	Substr	pVal
6602	0.24	Median_duration_of_feeding_burst_insider_IBI_	0730	0.2925	yes	sucrose	0.003963046129184713
6603	1.09	Median_duration_of_feeding_burst_insider_IBI_	0731	0.45	no	sucrose	0.3813610144890933
6604	0.25	Median_duration_of_feeding_burst_insider_IBI_	0732	0.55	no	sucrose	0.8292807808909604
6605	0.32	Median_duration_of_feeding_burst_insider_IBI_	0923	0.33499999999999996	no	sucrose	0.10272740704482734
6606	0.22	Median_duration_of_feeding_burst_insider_IBI_	1052	0.25	no	sucrose	0.07016509006464608
6607	0.24	Median_duration_of_feeding_burst_insider_IBI_	1077	0.3275	no	sucrose	0.26244976150449434
6608	0.44	Median_duration_of_feeding_burst_insider_IBI_	1545	0.485	no	sucrose	0.6998980448060579
6609	0.23	Median_duration_of_feeding_burst_insider_IBI_	1564	0.6799999999999999	no	sucrose	0.8609500836573795
6610	0.22	Median_duration_of_feeding_burst_insider_IBI_	1567	0.365	no	sucrose	0.4463428853659771
6611	0.21	Median_duration_of_feeding_burst_insider_IBI_	1569	0.6	no	sucrose	0.6113156373481944
6612	0.27	Median_duration_of_feeding_burst_insider_IBI_	1570	0.575	no	sucrose	0.8930965910320733
6613	0.8	Median_duration_of_feeding_burst_insider_IBI_	1579	0.8925000000000001	no	sucrose	0.48409267711659393
6614	0.24	Median_duration_of_feeding_burst_insider_IBI_	1587	0.31	no	sucrose	0.1952181760760608
6615	2.02	Median_duration_of_feeding_burst_insider_IBI_	2257	2.02	no	sucrose	0.2222222222222222
6616	0.44	Median_duration_of_feeding_burst_insider_IBI_	2259	0.475	no	sucrose	1.0
6617	1.35	Median_duration_of_feeding_burst_insider_IBI_	2275	0.44	no	sucrose	0.6152760899608218
6618	0.41	Median_duration_of_feeding_burst_insider_IBI_	2285	0.41	no	sucrose	0.7777777777777777
6619	0.38	Median_duration_of_feeding_burst_insider_IBI_	2316	0.62	no	sucrose	0.6548707570145037
6620	0.37	Median_duration_of_feeding_burst_insider_IBI_	2324	0.46	no	sucrose	0.9156688023866653
6621	0.265	Median_duration_of_feeding_burst_insider_IBI_	2538	0.265	no	sucrose	0.020749300960576502
6622	0.14	Median_duration_of_feeding_burst_insider_IBI_	2547	0.38	no	sucrose	0.20902482296827568
6623	0.3	Median_duration_of_feeding_burst_insider_IBI_	2554	0.8	no	sucrose	0.5964897111555076
6624	0.35	Median_duration_of_feeding_burst_insider_IBI_	2624	0.35	no	sucrose	0.11630520519059839
6625	0.44	Median_duration_of_feeding_burst_insider_IBI_	emptySplitGal4	0.445	no	sucrose	1.0
6626	0.62	Median_duration_of_feeding_burst_insider_IBI_	0730	0.2925	yes	sucrose	0.003963046129184713
6627	1.25	Median_duration_of_feeding_burst_insider_IBI_	0923	0.33499999999999996	no	sucrose	0.10272740704482734
6628	0.32	Median_duration_of_feeding_burst_insider_IBI_	1073	0.32	no	sucrose	0.4444444444444444
6629	0.63	Median_duration_of_feeding_burst_insider_IBI_	1545	0.485	no	sucrose	0.6998980448060579
6630	0.265	Median_duration_of_feeding_burst_insider_IBI_	1549	0.33	no	sucrose	0.08164695261945336
6631	0.5	Median_duration_of_feeding_burst_insider_IBI_	1550	0.56	no	sucrose	0.8714843018477174
6632	0.99	Median_duration_of_feeding_burst_insider_IBI_	1558	0.775	no	sucrose	0.3969235972143951
6633	0.475	Median_duration_of_feeding_burst_insider_IBI_	2259	0.475	no	sucrose	1.0
6634	0.38	Median_duration_of_feeding_burst_insider_IBI_	2275	0.44	no	sucrose	0.6152760899608218
6635	1.28	Median_duration_of_feeding_burst_insider_IBI_	2324	0.46	no	sucrose	0.9156688023866653
6636	0.24	Median_duration_of_feeding_burst_insider_IBI_	2538	0.265	no	sucrose	0.020749300960576502
6637	0.23	Median_duration_of_feeding_burst_insider_IBI_	2624	0.35	no	sucrose	0.11630520519059839
6638	0.48	Median_duration_of_feeding_burst_insider_IBI_	0732	0.55	no	sucrose	0.8292807808909604
6639	0.37	Median_duration_of_feeding_burst_insider_IBI_	1046	0.37	no	sucrose	0.05562129738364336
6640	1.45	Median_duration_of_feeding_burst_insider_IBI_	1052	0.25	no	sucrose	0.07016509006464608
6641	0.29	Median_duration_of_feeding_burst_insider_IBI_	1557	0.29	no	sucrose	0.4444444444444444
6642	0.625	Median_duration_of_feeding_burst_insider_IBI_	1587	0.31	no	sucrose	0.1952181760760608
6643	0.475	Median_duration_of_feeding_burst_insider_IBI_	2259	0.475	no	sucrose	1.0
6644	0.44	Median_duration_of_feeding_burst_insider_IBI_	2275	0.44	no	sucrose	0.6152760899608218
6645	0.34	Median_duration_of_feeding_burst_insider_IBI_	2391	0.34	no	sucrose	0.4444444444444444
6646	0.2	Median_duration_of_feeding_burst_insider_IBI_	2394	0.34	no	sucrose	0.09222676395178937
6647	1.89	Median_duration_of_feeding_burst_insider_IBI_	2547	0.38	no	sucrose	0.20902482296827568
6648	0.23	Median_duration_of_feeding_burst_insider_IBI_	2624	0.35	no	sucrose	0.11630520519059839
6649	0.3	Median_duration_of_feeding_burst_insider_IBI_	0730	0.2925	yes	sucrose	0.003963046129184713
6650	0.59	Median_duration_of_feeding_burst_insider_IBI_	0731	0.45	no	sucrose	0.3813610144890933
6651	0.535	Median_duration_of_feeding_burst_insider_IBI_	0923	0.33499999999999996	no	sucrose	0.10272740704482734
6652	0.615	Median_duration_of_feeding_burst_insider_IBI_	1046	0.37	no	sucrose	0.05562129738364336
6653	0.3	Median_duration_of_feeding_burst_insider_IBI_	1549	0.33	no	sucrose	0.08164695261945336
6654	0.72	Median_duration_of_feeding_burst_insider_IBI_	1550	0.56	no	sucrose	0.8714843018477174
6655	1.69	Median_duration_of_feeding_burst_insider_IBI_	1554	0.46	no	sucrose	0.8754525935001454
6656	0.19	Median_duration_of_feeding_burst_insider_IBI_	1565	0.33	no	sucrose	0.04422733985786709
6657	0.3	Median_duration_of_feeding_burst_insider_IBI_	1566	0.33999999999999997	no	sucrose	0.2203688673232953
6658	0.48	Median_duration_of_feeding_burst_insider_IBI_	2259	0.475	no	sucrose	1.0
6659	0.42	Median_duration_of_feeding_burst_insider_IBI_	2316	0.62	no	sucrose	0.6548707570145037
6660	0.245	Median_duration_of_feeding_burst_insider_IBI_	2394	0.34	no	sucrose	0.09222676395178937
6661	1.165	Median_duration_of_feeding_burst_insider_IBI_	2547	0.38	no	sucrose	0.20902482296827568
6662	0.23	Median_duration_of_feeding_burst_insider_IBI_	0730	0.2925	yes	sucrose	0.003963046129184713
6663	0.61	Median_duration_of_feeding_burst_insider_IBI_	0732	0.55	no	sucrose	0.8292807808909604
6664	0.375	Median_duration_of_feeding_burst_insider_IBI_	1549	0.33	no	sucrose	0.08164695261945336
6665	0.42	Median_duration_of_feeding_burst_insider_IBI_	1550	0.56	no	sucrose	0.8714843018477174
6666	0.27	Median_duration_of_feeding_burst_insider_IBI_	2259	0.475	no	sucrose	1.0
6667	0.63	Median_duration_of_feeding_burst_insider_IBI_	2316	0.62	no	sucrose	0.6548707570145037
6668	0.445	Median_duration_of_feeding_burst_insider_IBI_	emptySplitGal4	0.445	no	sucrose	1.0
6669	0.44	Median_duration_of_feeding_burst_insider_IBI_	emptySplitGal4	0.445	no	sucrose	1.0
6670	0.23	Median_duration_of_feeding_burst_insider_IBI_	emptySplitGal4	0.445	no	sucrose	1.0
6671	0.38	Median_duration_of_feeding_burst_insider_IBI_	emptySplitGal4	0.445	no	sucrose	1.0
6672	0.29	Median_duration_of_feeding_burst_insider_IBI_	emptySplitGal4	0.445	no	sucrose	1.0
6673	1.135	Median_duration_of_feeding_burst_insider_IBI_	emptySplitGal4	0.445	no	sucrose	1.0
6674	0.24	Median_duration_of_feeding_burst_insider_IBI_	emptySplitGal4	0.445	no	sucrose	1.0
6675	0.67	Median_duration_of_feeding_burst_insider_IBI_	emptySplitGal4	0.445	no	sucrose	1.0
6676	1.465	Median_duration_of_feeding_burst_insider_IBI_	emptySplitGal4	0.445	no	sucrose	1.0
6677	0.73	Median_duration_of_feeding_burst_insider_IBI_	emptySplitGal4	0.445	no	sucrose	1.0
6678	1.04	Median_duration_of_feeding_burst_insider_IBI_	emptySplitGal4	0.445	no	sucrose	1.0
6679	2.445	Median_duration_of_feeding_burst_insider_IBI_	emptySplitGal4	0.445	no	sucrose	1.0
6680	0.002722570106180234	Inverse_of_Median_duration_of_feeding_burst_IBI	emptySplitGal4	0.0040633888663145065	no	yeast	1.0
6681	0.007125044531528323	Inverse_of_Median_duration_of_feeding_burst_IBI	0730	0.0077911959485781074	no	yeast	0.4157886393976698
6682	0.0031761660499610915	Inverse_of_Median_duration_of_feeding_burst_IBI	0731	0.0031761660499610915	no	yeast	0.19792745457708644
6683	1.8181818181818181	Inverse_of_Median_duration_of_feeding_burst_IBI	0732	0.022735023303398886	no	yeast	0.08796185313057041
6684	0.8097165991902834	Inverse_of_Median_duration_of_feeding_burst_IBI	0923	0.008489938537869293	no	yeast	0.9878610413192512
6685	0.0004183697803140284	Inverse_of_Median_duration_of_feeding_burst_IBI	1046	0.020126798832645666	no	yeast	0.7949495129466212
6686	2.127659574468085	Inverse_of_Median_duration_of_feeding_burst_IBI	1052	0.006442883834804458	no	yeast	0.36746330077270917
6687	0.0014740348756651584	Inverse_of_Median_duration_of_feeding_burst_IBI	1054	0.0024182919603883777	no	yeast	0.9173281781919101
6688	0.0010871101351277899	Inverse_of_Median_duration_of_feeding_burst_IBI	1075	0.002575527339222706	no	yeast	0.3610702143016429
6689	0.003489366156637647	Inverse_of_Median_duration_of_feeding_burst_IBI	1077	0.002569703199280483	no	yeast	0.36881702242121306
6690	0.00187691210420616	Inverse_of_Median_duration_of_feeding_burst_IBI	1561	0.0062087485111607995	no	yeast	0.4917897956937187
6691	0.0016396937052158657	Inverse_of_Median_duration_of_feeding_burst_IBI	1565	0.002789739184909266	no	yeast	0.14609348861565877
6692	0.0016205748178879046	Inverse_of_Median_duration_of_feeding_burst_IBI	1566	0.0026905960941710516	no	yeast	0.2538330292158736
6693	0.0016736681785469213	Inverse_of_Median_duration_of_feeding_burst_IBI	1569	0.0018486680346810125	no	yeast	0.1650584615295377
6694	0.0026250164063525397	Inverse_of_Median_duration_of_feeding_burst_IBI	1570	0.0023316273593154344	no	yeast	0.07343425157600252
6695	0.0008407565127101366	Inverse_of_Median_duration_of_feeding_burst_IBI	1575	0.0032364554340086737	no	yeast	0.23303798227390543
6696	0.4357298474945534	Inverse_of_Median_duration_of_feeding_burst_IBI	1587	0.007550018875047188	no	yeast	0.3506020591161769
6697	0.00970026190707149	Inverse_of_Median_duration_of_feeding_burst_IBI	1588	0.0008141830690630789	no	yeast	0.08394290684566694
6698	0.003814464449191333	Inverse_of_Median_duration_of_feeding_burst_IBI	1597	0.0020084289980063113	no	yeast	0.10732755776161187
6699	0.0004241961482989734	Inverse_of_Median_duration_of_feeding_burst_IBI	1602	0.0013772673069695138	no	yeast	0.023587271644096873
6700	0.0019422755700578798	Inverse_of_Median_duration_of_feeding_burst_IBI	2279	0.0009401285748338155	yes	yeast	0.008736731244913278
6701	0.003945395723191036	Inverse_of_Median_duration_of_feeding_burst_IBI	2285	0.970873786407767	no	yeast	0.09669756761763619
6702	0.0024923360665952197	Inverse_of_Median_duration_of_feeding_burst_IBI	2310	0.002741964844258809	no	yeast	0.2161189843861458
6703	1.0309278350515465	Inverse_of_Median_duration_of_feeding_burst_IBI	2388	0.005355457144764212	no	yeast	0.9441825132504833
6704	0.0014729275908796325	Inverse_of_Median_duration_of_feeding_burst_IBI	2394	0.0035435861091424525	no	yeast	0.747551408756318
6705	0.008147303242626691	Inverse_of_Median_duration_of_feeding_burst_IBI	2538	0.008147303242626691	no	yeast	0.22129009364163185
6706	0.0008096969304389368	Inverse_of_Median_duration_of_feeding_burst_IBI	2547	0.024235686059699425	no	yeast	0.3533632491807742
6707	0.0009009090171983532	Inverse_of_Median_duration_of_feeding_burst_IBI	2554	0.002244023426791356	no	yeast	0.15161352663526886
6708	0.0008394860666300092	Inverse_of_Median_duration_of_feeding_burst_IBI	2609	0.06596306068601583	no	yeast	0.5588639673990413
6709	0.44052863436123346	Inverse_of_Median_duration_of_feeding_burst_IBI	2624	0.001805363735658642	no	yeast	0.42155385876038076
6710	0.000597853705198338	Inverse_of_Median_duration_of_feeding_burst_IBI	2634	0.0064112898593569004	no	yeast	0.4985315632577445
6711	0.001499205421126803	Inverse_of_Median_duration_of_feeding_burst_IBI	2635	0.003372842342644916	no	yeast	0.3559200860346941
6712	0.008361204013377926	Inverse_of_Median_duration_of_feeding_burst_IBI	4159	0.0019359614039576208	no	yeast	0.07233147511903498
6713	0.6134969325153374	Inverse_of_Median_duration_of_feeding_burst_IBI	0730	0.0077911959485781074	no	yeast	0.4157886393976698
6714	0.012046741356463076	Inverse_of_Median_duration_of_feeding_burst_IBI	0731	0.0031761660499610915	no	yeast	0.19792745457708644
6715	0.0011037771253228548	Inverse_of_Median_duration_of_feeding_burst_IBI	0732	0.022735023303398886	no	yeast	0.08796185313057041
6716	0.025128785023244126	Inverse_of_Median_duration_of_feeding_burst_IBI	1046	0.020126798832645666	no	yeast	0.7949495129466212
6717	0.970873786407767	Inverse_of_Median_duration_of_feeding_burst_IBI	1052	0.006442883834804458	no	yeast	0.36746330077270917
6718	0.7092198581560284	Inverse_of_Median_duration_of_feeding_burst_IBI	1054	0.0024182919603883777	no	yeast	0.9173281781919101
6719	0.0009725592410147684	Inverse_of_Median_duration_of_feeding_burst_IBI	1543	0.001088776367024953	no	yeast	0.0722991557246502
6720	0.004708541293907148	Inverse_of_Median_duration_of_feeding_burst_IBI	1550	0.007224389539083948	no	yeast	0.18671989069295133
6721	0.0012993509741883928	Inverse_of_Median_duration_of_feeding_burst_IBI	1554	0.0011249380696710702	yes	yeast	0.0030374114387925408
6722	0.025833118057349523	Inverse_of_Median_duration_of_feeding_burst_IBI	1561	0.0062087485111607995	no	yeast	0.4917897956937187
6723	0.003051292222256125	Inverse_of_Median_duration_of_feeding_burst_IBI	1564	0.003051292222256125	no	yeast	0.14392645555232678
6724	0.002577917558196489	Inverse_of_Median_duration_of_feeding_burst_IBI	1565	0.002789739184909266	no	yeast	0.14609348861565877
6725	0.002445286709866732	Inverse_of_Median_duration_of_feeding_burst_IBI	1566	0.0026905960941710516	no	yeast	0.2538330292158736
6726	0.002028747349948774	Inverse_of_Median_duration_of_feeding_burst_IBI	1569	0.0018486680346810125	no	yeast	0.1650584615295377
6727	0.0029392745870319204	Inverse_of_Median_duration_of_feeding_burst_IBI	1570	0.0023316273593154344	no	yeast	0.07343425157600252
6728	0.0043468811128015645	Inverse_of_Median_duration_of_feeding_burst_IBI	1576	0.003601705928106845	no	yeast	0.3878592935035399
6729	1.0204081632653061	Inverse_of_Median_duration_of_feeding_burst_IBI	1579	0.004779129162190303	no	yeast	0.6233936473370746
6730	0.007208246233691344	Inverse_of_Median_duration_of_feeding_burst_IBI	1587	0.007550018875047188	no	yeast	0.3506020591161769
6731	0.010587612493382742	Inverse_of_Median_duration_of_feeding_burst_IBI	1593	0.009563114191873457	no	yeast	0.8828842515012942
6732	0.0013368269076519973	Inverse_of_Median_duration_of_feeding_burst_IBI	1597	0.0020084289980063113	no	yeast	0.10732755776161187
6733	0.3731343283582089	Inverse_of_Median_duration_of_feeding_burst_IBI	2111	0.004152658333811409	no	yeast	0.7017077723972952
6734	0.008863676653075697	Inverse_of_Median_duration_of_feeding_burst_IBI	2278	0.004594849174075861	no	yeast	0.48937632195499425
6735	2.150537634408602	Inverse_of_Median_duration_of_feeding_burst_IBI	2285	0.970873786407767	no	yeast	0.09669756761763619
6736	2.7027027027027026	Inverse_of_Median_duration_of_feeding_burst_IBI	2388	0.005355457144764212	no	yeast	0.9441825132504833
6737	2.5974025974025974	Inverse_of_Median_duration_of_feeding_burst_IBI	2394	0.0035435861091424525	no	yeast	0.747551408756318
6738	0.0035937612305038456	Inverse_of_Median_duration_of_feeding_burst_IBI	2538	0.008147303242626691	no	yeast	0.22129009364163185
6739	0.00037403452338650853	Inverse_of_Median_duration_of_feeding_burst_IBI	2547	0.024235686059699425	no	yeast	0.3533632491807742
6740	0.0017652562269413405	Inverse_of_Median_duration_of_feeding_burst_IBI	2554	0.002244023426791356	no	yeast	0.15161352663526886
6741	0.0087527352297593	Inverse_of_Median_duration_of_feeding_burst_IBI	2609	0.06596306068601583	no	yeast	0.5588639673990413
6742	0.002932809338064932	Inverse_of_Median_duration_of_feeding_burst_IBI	2617	0.0024151982779587163	no	yeast	0.2017009140896899
6743	0.003921261077562544	Inverse_of_Median_duration_of_feeding_burst_IBI	2618	0.003328783995206551	no	yeast	0.2757578478275093
6744	0.001805363735658642	Inverse_of_Median_duration_of_feeding_burst_IBI	2624	0.001805363735658642	no	yeast	0.42155385876038076
6745	0.0008427794867472926	Inverse_of_Median_duration_of_feeding_burst_IBI	2625	0.0008427794867472926	no	yeast	0.01471588065961919
6746	0.0010732492621411322	Inverse_of_Median_duration_of_feeding_burst_IBI	2634	0.0064112898593569004	no	yeast	0.4985315632577445
6747	0.0056227157717177395	Inverse_of_Median_duration_of_feeding_burst_IBI	2635	0.003372842342644916	no	yeast	0.3559200860346941
6748	0.0036616623947272058	Inverse_of_Median_duration_of_feeding_burst_IBI	4159	0.0019359614039576208	no	yeast	0.07233147511903498
6749	0.0040633888663145065	Inverse_of_Median_duration_of_feeding_burst_IBI	emptySplitGal4	0.0040633888663145065	no	yeast	1.0
6750	0.019387359441644048	Inverse_of_Median_duration_of_feeding_burst_IBI	0730	0.0077911959485781074	no	yeast	0.4157886393976698
6751	0.0036552379559909353	Inverse_of_Median_duration_of_feeding_burst_IBI	0731	0.0031761660499610915	no	yeast	0.19792745457708644
6752	2.7027027027027026	Inverse_of_Median_duration_of_feeding_burst_IBI	0732	0.022735023303398886	no	yeast	0.08796185313057041
6753	0.03176620076238882	Inverse_of_Median_duration_of_feeding_burst_IBI	0923	0.008489938537869293	no	yeast	0.9878610413192512
6754	1.0416666666666667	Inverse_of_Median_duration_of_feeding_burst_IBI	1046	0.020126798832645666	no	yeast	0.7949495129466212
6755	1.8181818181818181	Inverse_of_Median_duration_of_feeding_burst_IBI	1052	0.006442883834804458	no	yeast	0.36746330077270917
6756	0.0004806051780401882	Inverse_of_Median_duration_of_feeding_burst_IBI	1054	0.0024182919603883777	no	yeast	0.9173281781919101
6757	0.0009511942243486698	Inverse_of_Median_duration_of_feeding_burst_IBI	1073	0.0015957691706025095	no	yeast	0.09751985934330813
6758	0.002630886608787161	Inverse_of_Median_duration_of_feeding_burst_IBI	1075	0.002575527339222706	no	yeast	0.3610702143016429
6759	0.003036652394400413	Inverse_of_Median_duration_of_feeding_burst_IBI	1549	0.03135067064644772	no	yeast	0.0971833153496639
6760	0.000499151442547669	Inverse_of_Median_duration_of_feeding_burst_IBI	1557	0.003794028285752826	no	yeast	0.4140255574004114
6761	0.004304407713498623	Inverse_of_Median_duration_of_feeding_burst_IBI	1558	0.0018928803355537736	no	yeast	0.09751985934330813
6762	0.0012128415665061674	Inverse_of_Median_duration_of_feeding_burst_IBI	1564	0.003051292222256125	no	yeast	0.14392645555232678
6763	0.0007305882696747421	Inverse_of_Median_duration_of_feeding_burst_IBI	1565	0.002789739184909266	no	yeast	0.14609348861565877
6764	0.0006118340950667817	Inverse_of_Median_duration_of_feeding_burst_IBI	1566	0.0026905960941710516	no	yeast	0.2538330292158736
6765	0.0016302442921071723	Inverse_of_Median_duration_of_feeding_burst_IBI	1567	0.0015858231757101618	no	yeast	0.12927423552472042
6766	0.00029748801123314733	Inverse_of_Median_duration_of_feeding_burst_IBI	1570	0.0023316273593154344	no	yeast	0.07343425157600252
6767	0.0006577735680269424	Inverse_of_Median_duration_of_feeding_burst_IBI	1581	0.000865299294057518	yes	yeast	0.0026073020496655856
6768	1.5625	Inverse_of_Median_duration_of_feeding_burst_IBI	1587	0.007550018875047188	no	yeast	0.3506020591161769
6769	0.0012916392193332558	Inverse_of_Median_duration_of_feeding_burst_IBI	1593	0.009563114191873457	no	yeast	0.8828842515012942
6770	0.005785028346638898	Inverse_of_Median_duration_of_feeding_burst_IBI	2111	0.004152658333811409	no	yeast	0.7017077723972952
6771	0.970873786407767	Inverse_of_Median_duration_of_feeding_burst_IBI	2285	0.970873786407767	no	yeast	0.09669756761763619
6772	0.0005627398678686791	Inverse_of_Median_duration_of_feeding_burst_IBI	2310	0.002741964844258809	no	yeast	0.2161189843861458
6773	0.0016241412353218234	Inverse_of_Median_duration_of_feeding_burst_IBI	2316	0.02763909643579117	no	yeast	0.959087330597393
